speaker,words,tags,highlight,timelink
Lowry, He just was a very polished person who perceived to have a sincere interest in me as a person‚ and it felt good‚ and he was an academic type. He cared for me as an academic-not an athlete. 
Yeager, So you thought that that was an important part that wasn't recognized by many people that this man did recognize in you. 
Lowry, I was a genius then‚ and I didn't really recognize it. I mean‚ I had-and I don't know if they told you this. I had a laundry service‚ I had washing machines‚ I had a flower service‚ and I used any time I wanted to make some money we would run a laundry service from door to door or we would make ROTC sandwiches-I kept money. Money was something I liked. I didn't have much as a kid‚ and I used to like making money. And not one professor ever told me I ought ot go to business school. 
Yeager, So you were really entrepreneurial. 
Lowry, I was entrepreneurial. Oh‚ yes. 
Yeager, More than most kids‚ probably. 
Lowry, Oh‚ yes. I always have been. 
Yeager, And no one really encouraged that? 
Lowry, No. Not one person. 
Yeager, Now‚ who was the most influential author-did you have an influential author? 
Lowry, That's a good question. I don't think so. Not any one. 
Yeager, What about a student? Who influenced you as a student most? A student that you highly respected or that you learned a lot from ... 
Lowry, Stewart‚ to a great extent. I was always proud of the fact that Stewart worked hard and made Dean's List. I took a lot of pride in the fact that Don Stewart became a scholar and made the Dean's List. 
Yeager, But Don Stewart ...did he fit into your crowd? 
Lowry, No. He never did. 
Yeager, He was a little bit different. 
Lowry, Right. 
Yeager, He was kind of outside of...was he more friendly with Allison Davis? 
Lowry, To a certain extent. We isolated him. 
Yeager, You isolated him‚ or he isolated himself? 
Lowry, We isolated him. It was both. Don is very-Don has always been very‚ very cognizant of what people looked at and perceived. And I think we were more loose. And‚ I mean‚ although we were guarded‚ we still hung out. 
Yeager, And he didn't. 
Lowry, No‚ he just-he was very focused‚ I think he did have a career objective and career plans‚ and he was working towards those. 
Yeager, Now do you think that most of the other students \Vere similar to you or to Don‚ if you could categorize? 
Lowry, We all were achievers‚ but I can't think of any of us who perceived ourselves as being academic achievers. We always knew we would be students‚ and pretty good students‚ and we would get through this place-none of us thought about flunking. And we'd go somewhere else because of Grinnell and because of ourselves. But we never aspired to be an expert or someone who's renowned in their field. 
Yeager, But Don was ... 
Lowry, I think Don did‚ yeah.
Yeager, So you did have long-lasting friendships and relation­ ships with Grinnellians‚ black and white.
Lowry, And professors.
Yeager, And professors. You're back as a trustee‚ so... 
Lowry, No‚ I think that's why I was a trustee.
Yeager, As a result of those friendships was the reason you decided to come back to Grinnell?
Lowry, Or vice-versa. But I think that's the reason why they selected me to be a trustee. I think. I got them in three different ways: I was young enough‚ I was‚ at the time‚ working for a highly respectable consulting firm and I'd always maintained good relationships and I'd had the four years at Grinnell. So they thought I would be a good guinea pig to be the first black trustee.
Yeager, That's another area. You talked a little bit about playing the role. How did you feel? Did you feel like you­ there was tokenism? Did you fell like you were a token and everything?
Lowry, When's that?
Yeager, During this period. I mean... 
Lowry, You knew you were.
Yeager, You were‚ you definitely were. 
Lowry, Sure.
Yeager, How did you react to that?
Lowry, Like I said: we were grateful to be in here‚ so you played the role.
Yeager, But you had resentment in a certain way?
Lowry, Oh‚ yeah‚ it's resentment you still carry with you. 
Yeager, Which is...
Lowry, There are a lot of things I'm bitter about. When I look back‚ although‚ the best way of putting it during the four years it wasn't catastrophic. I think that the difference between our group and the later groups is that you had a lot of people dealing with what was happening and playing it back‚ you couldn't escape the reality‚ you know‚ of being black in this environment. I think in the sixties and in the late fifties‚ people were trying to play down the blackness and talking about integration and because of the everybody was on a high‚ every­ body was trying to be nice‚ you didn't let certain feelings surface. And twenty years later‚ when you look back-I mean‚ like the business thing. I get better. I really get bitter. Or professors who felt they were doing me a favor or the overall concept of me as a non-student. And it took me until I got to Harvard when I out-performed everybody in my class that I finally said‚ “Hey‚ I am very smart.“ But it was all that brainwashing. It took me until 1972 to get rid of that brainwashing.
Yeager, So you're very bitter about that‚ then. 
Lowry, Very bitter.
Yeager, We talked a little bit about the town. I was wondering the reaction in town-was it a positive one?
Lowry, Basically.
Yeager, Now‚ Jim Simmons had mentioned a very funny story to me about the barber‚ that it was the first time that they had cut black hair. People were not experienced at all with the blacks? But the experience was not a negative one?
Lowry, Oh‚ yeah‚ they didn't know what to do. Well‚ no‚ that's the interesting thing. I mean‚ in the sense that during the time we were there we would walk into that barber shop and those barbers would treat us like kings‚ but we later found out that one of the barbers‚ or maybe two of the barbers‚ as soon as we left‚ would tell nigger jokes. And the only way I knew and started to deal with it was after I graduated I looked back on the son of that barber and I realized when he was at Cornell‚ he was part of a group that gave us a hard time as blacks. And I said‚ “Wait a minute‚ how can he be the barber's son.“ But they never surfaced. And I think that that was a great protection that JiIThuY and I had‚ that we were bigger than life. So they really didn't mess with us.
Yeager, You talk about fear...a lot of people‚ you felt‚ were talking about you behind your back‚ but nothing ever surfaced?
Lowry, It really never did. On one hand we knew that there was potential danger-not physical-except for that one time‚ I never really felt that strong‚ but you knew something was always lurking there.
Yeager, You never were refused service‚ you never were not cooperated with in to m?
Lowry, What's the one down on the highway? We had a little problem down there once.
Yeager, At a store?
Lowry, No‚ it was a bar. Next to the pizza place‚ down around there. Used to be a restaurant down there. Pizza Hut. It's not Pizza Hut‚ but it used to be a little‚ small restaurant... The truckers-that was a bad place because there were a lot of truckers.
Yeager, So generally‚ the town experience wasn't really a negative then?
Lowry, Not really.
Yeager, Did you go into town very often? 
Lowry, Sure.
Yeager, Did you know any black alumni-well‚ blacks who had gone to Grinnell in the past?
Lowry, Well‚ I mean‚ when we came we met some and so there were ‚recent graduates. Alphanette White was one‚ and then Dibble we had heard about.
Yeager, Not farther back? 
Lowry, No.
Yeager, You didn't get the chance to meet some of the real old­ timers‚ then?
Lowry, They had some real old-timers? 
Yeager, Oh‚ yeah.
Lowry, How old?
Yeager, Ah‚ well‚ black students go back to the 1870's. 
Lowry, No kidding?
Yeager, Like Otis Redmon or Clifton Lamb‚ or some people that went to school in the twenties-Gordon Kitchen-Gordon Kitchen's still living.
Lowry, No kidding.
Yeager, He's a T.V. executive.
Lowry, You ought to give me a list of them. I'd love talking to them.
Yeager, ...The earlier black students. You didn't have any knowledge of any of those students. Last two questions here. Were you happy at Grinnell?
Lowry, Yes.
Yeager, Very happy. 
Lowry, Yes. 
Yeager, Despite... 
Lowry, I of a lot was more very happy. Let's put it like this: pleasant experiences from all facets I had a hell of this place than I had negative. I talk about the negative. When I think back I think about you know‚ a lot of very‚ very enjoyable experiences with-like Mrs. Nollen‚ you know‚ we got to be good buddies. Pfitsch and his crazy self‚and Emily Pfitsch and the Gustafsons and Kleinschmidts and the Walkers. I mean I just have a lot of fond memories‚ you know. 
Yeager, Can you elaborate on the activities once leaving Grinnell? Your graduate work .... 
Lowry, Grinnell sent me to Tanzania‚ worst goddam thing I ever had. 
Yeager, How did you go to Tanzania-what program was this? 
Lowry, It was called the fifth year abroad. I was the first non-Christian to go. They used to give it to _all the philosophy majors because they thought they could save souls better than anybody else. In my year they sent five. Usually it was one person‚ and they sent five. I went to Tanzania and I didn't know what the hell I was getting into. And I didn't have any real plans‚ so I went. It's just like somebody goes into the army. God‚ it was so hard. It 'Nas so hard. Here I was‚ a guy who's been-had this beautiful girl and I was a basketball star and all that kind of stuff and all of the sudden on that island with no money and no girls. Had to be a little crazy... and of course‚ there were suffering black people-I had to feel guilty. I was counting the days. I was counting the days. Those were a hard 365 days. 
Yeager, It wasn't a good...? 
Lowry, It was a good learning experience‚ excellent learning experience. Excellent. I mean‚ I learned about so much‚ about life‚ about Africa‚ Europe-it was a great experience. 
Yeager, What was the program? What did you actually do? 
Lowry, Nothing‚ I mean‚ I was supposed to teach‚ but then the British didn't think I was qualified with a Grinnell degree. 
Yeager, Oh really? Because you were black? 
Lowry, No‚ because I had a Grinnell degree. They were Oxford trained people with Masters'. Maybe Harvard‚ maybe. 
Yeager, If you didn't teach‚ what aid you do?  
Lowry, Yeah‚ I taught-tutorials. You know‚ I had my ovm tutorial class‚ and every now and then I'd fill in for the teachers. 
Yeager, So most of the time you were ... 
Lowry, I read books. 
Yeager, You read books all the time. 
Lowry, Yeah‚ hangin' out in the city-hung out with the students. 
Yeager, How was the experience different for you and what- being black in an African country? 
Lowry, It was great-they loved me. 
Yeager, How did you respond to that? 
Lowry, I loved it. 
Yeager, You loved it? 
Lowry, Yeah. 
Yeager, So you thought it was a valuable experience? 
Lowry, Oh yeah‚ I used to swinging‚ I used to go dancing with and right now‚ my friends are now Prime Ministers‚ secretaries- my students. 
Yeager, Is the Prime Minister of Tanzania someone that you know? 
Lowry, Oh yeah. 
Yeager, What was his name? 
Lowry, Well the Prime minister right now is Musuya‚ but I met Julius Nyerere when he was President. I lived there twice. I went back in '72 with McKinsey‚ and lived in Tanzania. 
Yeager, Why did you do that? 
Lowry, That's a good question. It was dumb. I mean‚ it was really dumb. Well‚ I always thought-I said‚ “Well‚ hell‚“ back in those days I was poor‚ you know-well‚ I went back with McKinsey and I was making a lot of money and I was married. So I said‚ being married and having a lot of money‚ it would be a different experience. And it was. I mean‚ it really was different. But it was still boring‚ I mean‚ I'm American. I like everything like everybody else. Once again‚ it was a good experience‚ it gave me a chance to save some money. 
Yeager, Can you tell me something about your work experiences ... once you got back from Tanzania? 
Lowry, Peace Corps recruited me‚ then I became an Outward Bound instructor in Puerto Rico‚ and helping cross-cultural training. And then I met Bobby Kennedy-no‚ wait a minute‚ no. After that I went to University of Pittsburgh and got a degree in International Economics. 
Yeager, M.A. or Ph.D? 
Lowry, I got what they called an M.P.I.A.-iVIaster of Public and International Affairs. And then I went overseas to Peru and was an Associate Peace Corps Director. And then I met Bobby Kennedy and he invited me to go back to New York. 
Yeager, You met Bobby Kennedy where? 
Lowry, In Peru. He was on one of the South American trips. I was translating for him. 
Yeager, And so you went from-that connection with Bobby Kennedy brought you where? 
Lowry, To Bedford-Stuyvesant in New York. 
Yeager, What is that? 
Lowry, It was a-it was Bobby Kennedy's answer to the poverty program. He thought Johnson was wrong. He was also running against Johnson. For all intents and purposes. And he wanted to have an alternative program‚ using private capital to change the ghetto. And it was a bust. It gets more publicity than everything else‚ But when you're talking about impact something like Harlem or Bedford-Stuyvesant. Bedford-Stuyvesant restoration. 
Yeager, What did you do there? 
Lowry, I was Assistant to the President. And I ran about three or four different programs. 
Yeager, So you were involved in administration at that point? 
Lowry, Yeah. But I did a lot of street work. I was out on the block dealing with junkies-did everything. 
Yeager, Was that a completely different experience for you? 
Lowry, Yeah. Coming from Peace Corps. Because that was my first real professional experience working with blacks. And working for a black person. 
Yeager, The president of it was black‚ I take it? 
Lowry, Yeah. He was here ... 
Yeager, What was his name? 
Lowry, Franklin Thomas. And then when Bobby Kennedy was shot‚ just-my whole life just kind of changed. To me‚ that ended the sixties. It ended a whole era. And I basically retreated for seven years. 
Yeager, You retreated into ... 
Lowry, Corporate America. 
Yeager, That's an interesting place to retreat. 
Lowry, It was a great place to retreat. 
Yeager, Why corporate America? 
Lowry, I wanted to deal with a lot of people. I was with a consulting firm‚ and it was a very prestigious consulting firm‚ and they didn't bug you. 
Yeager, What was the name of this firm? 
Lowry, McKinsey and Company. They did not bug you. Everything was first class‚ you flew first class ...a lot of Harvard‚ Yale types. And I was ready for them; by that time I had the experience. 
Yeager, Now you were disillusioned with social work? 
Lowry, Yeah‚ Still am. I'm not disillusioned‚ I'm disillusioned for myself. 
Yeager, So your occupation now is a consultant? 
Lowry, On my own. 
Yeager, You're on your own‚ now‚ you've moved off working with the consulting firm to opening up your ovm. How many years in these different things w~re.you involved? 
Lowry, Looking back‚ I've had my firm six years‚ I was in Bedford-Stuyvesant for a year and a half‚ I was in the Peace Corps for two years‚ Graduate school two years‚ and then Peace Corps before that a year‚ Tanzania one year‚ and then Grinnell. 
Yeager, Were you involved in anything related to the church in Grinnell? 
Lawry, No. Went to chapel maybe six times. 
Yeager, What kind of impact did Grinnell have on you life socially? 
Lawry, Profound. 
Yeager, It didn't bring you out of a shell because you never were in one‚ so ...you didn't marry anyone from Grinnell. 
Lowry, No. It was very positive. I think I'm-now I would border on being arrogant‚ you know‚ and I think Grinnell‚ Francis Parker‚ McKinsey‚ Harvard‚ or all these things kind of added to my sense of security and confidence. Grinnell was very important. 
Yeager, When were you at Harvard? You didn't mention that. 
Lowry, Francis Parker-not Francis Parker-McKinsey sent me to the Harvard business school‚ Executive Program. For five months. So I stayed there for five months‚ the whole time with McKinsey‚ which was for seven years. That's pretty much all I have to say. 
Lowry, I think my whole thing-one thing with Grinnell‚ and I -think this transcends race‚ is that Grinnell is a great place for a learning experience. And I don't know if it's a place where a liberal arts college should do this‚ but I think the biggest problem I had with Grinnell‚ looking back‚ is that wasn't realistic in terms of what life is all about‚ but‚ more importantly‚ how do you solve problems. It is not a very good problem-solving place. And I'll even tell you something now‚ I mean‚ professors per se‚ are not effective problem solvers‚ per se. Professors at Grinnell are worse because they are this little cocoon and they make their own rules. I shouldn't even be biasing you this way. But they don't know what the real world's all about‚ and I think it's a disadvantage to me and because they are gods and goddesses. But they're so naive‚ and so ill-equipped to deal with the real world. So therefore in dealing with me and dealing with you‚ they' re giving us direction that is in many ways phony. I mean-I'll give you a case in point: the professor‚ the head of the faculty came to a group today of trustees‚ 85 percent of whom are business people‚ anybody who came to my office or their offices and would read verbatim a ten-page paper‚ we'd throw them out. And I'm sure it never dawned on him to even consider was this the appropriate thing to do. He's a professor‚ that's what he feels comfortable doing and he did it. 
Yeager, He just didn't reach the business in you at all. 
Lowry, We turned off. We just turned him off. Now if he doesn't even know we turned him off‚ because he's insensitive‚ 'cause he's God. That's what he feels comfortable with. The only bad thing is‚ he dictates the rules. So he is dictating rules and saying‚ “Look‚ this is what you ought to do.“ It ain't real. That's why we always like students better than professors. We do. They're better equipped. They're more able to relate to us than professors. Professors can't change‚ they're too old... 
Yeager, You are going out into the world from Grinnell after being exposed to people who are ill-equipped. Did you have a difficult time? 
Lowry, That's what I'm saying. I was ill-equipped. Oh‚ God‚ totally. It took me fifteen years to recover. I'll forewarn you. I think this is a different era. I think your era is different from my era. But that was all Hollywood and popcorn and American Bandstand. That ain't they way the world was. I mean‚ it's not so much the big things‚ you know‚ it's how do you deal with the boss‚ how do you deal with getting money-we weren't prepared for it. They didn't prepare us. 
Yeager, Thank you. 
Lowry, Sure. 
